customer_id,first_name,last_name,email,phone,signup_date,city,state,country,postal_code,customer_segment,batch_date
5086,Vanessa,Edwards,vanessa.edwards5086@yahoo.com,635662136697,2026-07-14,Cagayan de Oro,Misamis Oriental,Philippines,8668,VIP,2026-07-14
5087,Susan,Adams,susan.adams5087@outlook.com,639619164432,2026-07-14,Muntinlupa,Metro Manila,Philippines,1188,Returning,2026-07-14
5088,Mark,Mcbride,mark.mcbride5088@yahoo.com,639015178092,2026-07-14,Las Piñas,Metro Manila,Philippines,5371,New,2026-07-14
5089,Andrew,Phillips,andrew.phillips5089@gmail.com,635162196834,2026-07-14,Davao City,Davao del Sur,Philippines,3591,VIP,2026-07-14
5090,Dustin,Turner,dustin.turner5090@gmail.com,635530620185,2026-07-14,Marikina,Metro Manila,Philippines,5315,Returning,2026-07-14
5091,Wesley,Sanchez,wesley.sanchez5091@outlook.com,634266398977,2026-07-14,Manila,Metro Manila,Philippines,5889,Returning,2026-07-14
5092,David,Shelton,david.shelton5092@outlook.com,633213095027,2026-07-14,Makati,Metro Manila,Philippines,7126,VIP,2026-07-14
5093,Michael,Walker,michael.walker5093@outlook.com,639388746105,2026-07-14,Marikina,Metro Manila,Philippines,9689,New,2026-07-14
5094,Barbara,Perez,barbara.perez5094@yahoo.com,639001792582,2026-07-14,Quezon City,Metro Manila,Philippines,2832,New,2026-07-14
5095,Kelly,James,kelly.james5095@outlook.com,637320151584,2026-07-14,Taguig,Metro Manila,Philippines,2290,Returning,2026-07-14
5096,Melissa,Clark,melissa.clark5096@gmail.com,636981644191,2026-07-14,Manila,Metro Manila,Philippines,9727,Returning,2026-07-14
5097,Deborah,Gray,deborah.gray5097@outlook.com,633405363910,2026-07-14,Baguio,Benguet,Philippines,3705,Returning,2026-07-14
5098,Mark,Gonzalez,mark.gonzalez5098@outlook.com,630480981561,2026-07-14,Davao City,Davao del Sur,Philippines,4470,Returning,2026-07-14
5099,Amber,Lee,amber.lee5099@outlook.com,634872032006,2026-07-14,Parañaque,Metro Manila,Philippines,6107,Returning,2026-07-14
5100,Kevin,Lloyd,kevin.lloyd5100@gmail.com,638268360272,2026-07-14,Iloilo City,Iloilo,Philippines,9479,New,2026-07-14
5101,Melanie,Rogers,melanie.rogers5101@outlook.com,634732772856,2026-07-14,Manila,Metro Manila,Philippines,6539,Returning,2026-07-14
5102,Alec,Gomez,alec.gomez5102@gmail.com,634479245719,2026-07-14,Cagayan de Oro,Misamis Oriental,Philippines,4608,Returning,2026-07-14
5103,Craig,Myers,craig.myers5103@gmail.com,635880973710,2026-07-14,Quezon City,Metro Manila,Philippines,4750,Returning,2026-07-14
5104,Deborah,Allen,deborah.allen5104@yahoo.com,638429918702,2026-07-14,Manila,Metro Manila,Philippines,9423,Returning,2026-07-14
5105,Dennis,Freeman,dennis.freeman5105@outlook.com,634272195849,2026-07-14,Taguig,Metro Manila,Philippines,9834,VIP,2026-07-14
5106,Christopher,Sandoval,christopher.sandoval5106@yahoo.com,637856356362,2026-07-14,Cagayan de Oro,Misamis Oriental,Philippines,8744,Returning,2026-07-14
5107,Carl,Schultz,carl.schultz5107@outlook.com,639668447181,2026-07-14,Taguig,Metro Manila,Philippines,2545,New,2026-07-14
5108,Richard,Nunez,richard.nunez5108@outlook.com,631076883200,2026-07-14,Davao City,Davao del Sur,Philippines,7735,New,2026-07-14
5109,Tina,Barrett,tina.barrett5109@yahoo.com,635383990270,2026-07-14,Bacolod,Negros Occidental,Philippines,2612,Returning,2026-07-14
5110,Melinda,Jenkins,melinda.jenkins5110@gmail.com,634518054207,2026-07-14,Las Piñas,Metro Manila,Philippines,2790,New,2026-07-14
5111,Pamela,Cowan,pamela.cowan5111@gmail.com,635256475321,2026-07-14,Iloilo City,Iloilo,Philippines,3296,New,2026-07-14
5112,Carmen,French,carmen.french5112@outlook.com,638896906568,2026-07-14,Taguig,Metro Manila,Philippines,2235,New,2026-07-14
5113,David,Owens,david.owens5113@gmail.com,637324712429,2026-07-14,Bacolod,Negros Occidental,Philippines,9856,VIP,2026-07-14
5114,Scott,Brooks,scott.brooks5114@yahoo.com,635200497607,2026-07-14,Muntinlupa,Metro Manila,Philippines,4872,Returning,2026-07-14
5115,Daniel,Sanchez,daniel.sanchez5115@gmail.com,633876036132,2026-07-14,Taguig,Metro Manila,Philippines,7570,New,2026-07-14
5116,Rhonda,Meyer,rhonda.meyer5116@yahoo.com,638218117156,2026-07-14,Davao City,Davao del Sur,Philippines,5345,New,2026-07-14
5117,Shannon,Colon,shannon.colon5117@gmail.com,635636656931,2026-07-14,Parañaque,Metro Manila,Philippines,8973,New,2026-07-14
5118,Haley,Walls,haley.walls5118@outlook.com,633404776720,2026-07-14,Quezon City,Metro Manila,Philippines,9883,New,2026-07-14
5119,Debbie,Mathews,debbie.mathews5119@outlook.com,635852356563,2026-07-14,Quezon City,Metro Manila,Philippines,8811,New,2026-07-14
5120,Ruben,Marshall,ruben.marshall5120@gmail.com,635678129633,2026-07-14,Baguio,Benguet,Philippines,2312,Returning,2026-07-14
